x-position,y-position,x-velocity,y-velocity,x-observable,y-observable
-9443.80,29207.50,-3.70,6.00,-9444.41,29207.15
-9447.50,29213.50,-3.70,6.00,-9447.50,29212.56
-9451.20,29219.50,-3.70,6.00,-9451.97,29218.37
-9454.80,29225.40,-3.60,5.90,-9455.36,29225.83
-9458.40,29231.20,-3.60,5.80,-9459.25,29230.99
-9462.00,29237.00,-3.60,5.80,-9460.89,29237.10
-9465.60,29242.80,-3.60,5.80,-9466.28,29242.65
-9469.20,29248.70,-3.60,5.90,-9468.63,29249.60
-9472.70,29254.60,-3.50,5.90,-9472.89,29255.59
-9476.20,29260.50,-3.50,5.90,-9477.39,29259.95
-9479.70,29266.40,-3.50,5.90,-9480.23,29265.68
-9483.10,29272.30,-3.40,5.90,-9482.92,29272.43
-9486.50,29278.10,-3.40,5.80,-9486.04,29279.74
-9489.90,29283.90,-3.40,5.80,-9491.98,29284.37
-9493.20,29289.80,-3.30,5.90,-9492.79,29291.14
-9496.60,29295.80,-3.40,6.00,-9496.04,29296.09
-9500.00,29301.80,-3.40,6.00,-9500.43,29301.95
-9503.50,29307.70,-3.50,5.90,-9502.87,29308.77
-9506.90,29313.60,-3.40,5.90,-9505.04,29312.13
-9510.40,29319.50,-3.50,5.90,-9509.74,29318.87
-9513.90,29325.50,-3.50,6.00,-9515.19,29327.00
-9517.50,29331.50,-3.60,6.00,-9517.94,29332.38
-9521.20,29337.50,-3.70,6.00,-9520.99,29338.03
-9524.90,29343.50,-3.70,6.00,-9524.11,29344.16
-9528.50,29349.50,-3.60,6.00,-9529.58,29347.41
-9532.10,29355.50,-3.60,6.00,-9531.31,29356.01
-9535.60,29361.60,-3.50,6.10,-9533.47,29362.66
-9539.20,29367.70,-3.60,6.10,-9538.70,29367.07
-9542.90,29373.90,-3.70,6.20,-9542.37,29372.65
-9546.60,29380.10,-3.70,6.20,-9546.85,29379.82
-9550.40,29386.40,-3.80,6.30,-9550.20,29387.61
-9554.20,29392.80,-3.80,6.40,-9553.30,29392.02
-9558.00,29399.30,-3.80,6.50,-9559.17,29398.79
-9561.90,29405.80,-3.90,6.50,-9562.24,29405.08
-9565.80,29412.30,-3.90,6.50,-9565.36,29410.97
-9569.80,29418.70,-4.00,6.40,-9570.00,29419.10
-9573.90,29425.10,-4.10,6.40,-9572.80,29427.05
-9578.00,29431.40,-4.10,6.30,-9577.75,29431.39
-9582.10,29437.60,-4.10,6.20,-9581.25,29438.47
-9586.20,29443.80,-4.10,6.20,-9584.56,29439.97
-9590.30,29450.10,-4.10,6.30,-9591.83,29451.08
-9594.30,29456.40,-4.00,6.30,-9595.74,29455.31
-9598.30,29462.80,-4.00,6.40,-9598.07,29461.99
-9602.30,29469.20,-4.00,6.40,-9601.02,29467.53
-9606.20,29475.70,-3.90,6.50,-9606.70,29474.50
-9610.10,29482.20,-3.90,6.50,-9609.40,29480.92
-9614.00,29488.70,-3.90,6.50,-9614.77,29487.75
-9617.90,29495.20,-3.90,6.50,-9618.31,29496.15
-9621.70,29501.80,-3.80,6.60,-9621.74,29503.16
-9625.50,29508.40,-3.80,6.60,-9626.30,29507.48
-9629.30,29515.10,-3.80,6.70,-9629.35,29513.79
-9633.10,29521.70,-3.80,6.60,-9632.43,29520.99
-9636.90,29528.30,-3.80,6.60,-9637.23,29526.54
-9640.70,29534.90,-3.80,6.60,-9642.35,29534.10
-9644.60,29541.50,-3.90,6.60,-9644.89,29539.66
-9648.50,29548.10,-3.90,6.60,-9647.78,29545.96
-9652.30,29554.60,-3.80,6.50,-9652.02,29555.93
-9656.10,29561.10,-3.80,6.50,-9655.94,29560.93
-9659.90,29567.70,-3.80,6.60,-9657.42,29566.93
-9663.80,29574.30,-3.90,6.60,-9663.51,29573.66
-9667.70,29580.80,-3.90,6.50,-9668.57,29579.25
-9671.60,29587.40,-3.90,6.60,-9671.01,29588.80
-9675.40,29594.00,-3.80,6.60,-9675.08,29594.14
-9679.30,29600.70,-3.90,6.70,-9680.21,29602.36
-9683.20,29607.40,-3.90,6.70,-9683.13,29608.52
-9687.10,29614.10,-3.90,6.70,-9685.70,29613.22
-9690.90,29620.80,-3.80,6.70,-9689.57,29619.75
-9694.60,29627.50,-3.70,6.70,-9695.52,29626.86
-9698.20,29634.30,-3.60,6.80,-9697.87,29632.92
-9701.70,29641.10,-3.50,6.80,-9701.71,29641.13
-9705.10,29647.80,-3.40,6.70,-9703.88,29649.34
-9708.60,29654.50,-3.50,6.70,-9710.49,29654.26
-9712.10,29661.20,-3.50,6.70,-9712.86,29658.93
-9715.50,29668.00,-3.40,6.80,-9715.97,29666.56
-9719.00,29674.80,-3.50,6.80,-9719.20,29676.07
-9722.50,29681.50,-3.50,6.70,-9722.58,29680.63
-9726.00,29688.10,-3.50,6.60,-9725.49,29687.43
-9729.40,29694.70,-3.40,6.60,-9730.28,29695.41
-9732.90,29701.30,-3.50,6.60,-9733.25,29700.90
-9736.40,29707.90,-3.50,6.60,-9735.99,29705.75
-9739.90,29714.50,-3.50,6.60,-9740.98,29713.99
-9743.50,29721.10,-3.60,6.60,-9744.56,29720.88
-9747.00,29727.70,-3.50,6.60,-9746.98,29728.73
-9750.50,29734.20,-3.50,6.50,-9751.53,29734.26
-9754.00,29740.60,-3.50,6.40,-9755.04,29740.56
-9757.50,29747.00,-3.50,6.40,-9757.01,29747.89
-9760.90,29753.40,-3.40,6.40,-9761.04,29753.94
-9764.40,29759.90,-3.50,6.50,-9762.80,29760.42
-9767.80,29766.50,-3.40,6.60,-9766.48,29766.17
-9771.10,29773.10,-3.30,6.60,-9770.97,29772.97
-9774.50,29779.70,-3.40,6.60,-9774.29,29779.31
-9778.00,29786.40,-3.50,6.70,-9779.29,29786.98
-9781.40,29793.10,-3.40,6.70,-9780.57,29792.00
-9784.80,29799.80,-3.40,6.70,-9786.34,29798.64
-9788.20,29806.60,-3.40,6.80,-9788.57,29807.11
-9791.50,29813.40,-3.30,6.80,-9790.71,29813.04
-9794.80,29820.20,-3.30,6.80,-9793.71,29821.27
-9798.00,29827.10,-3.20,6.90,-9798.81,29827.42
-9801.20,29834.00,-3.20,6.90,-9800.86,29834.86
-9804.40,29840.90,-3.20,6.90,-9803.29,29839.18
-9807.50,29847.90,-3.10,7.00,-9808.52,29847.63
-9810.60,29855.00,-3.10,7.10,-9809.55,29853.78
-9813.70,29862.20,-3.10,7.20,-9813.26,29860.75
-9816.90,29869.40,-3.20,7.20,-9817.29,29868.73
-9820.10,29876.70,-3.20,7.30,-9819.78,29877.86
-9823.30,29884.10,-3.20,7.40,-9824.51,29884.05
-9826.50,29891.40,-3.20,7.30,-9827.76,29891.34
-9829.70,29898.70,-3.20,7.30,-9827.94,29898.67
-9832.80,29905.90,-3.10,7.20,-9831.30,29907.40
-9836.00,29913.00,-3.20,7.10,-9836.96,29914.19
-9839.20,29920.10,-3.20,7.10,-9838.70,29919.32
-9842.50,29927.10,-3.30,7.00,-9842.53,29927.50
-9845.80,29934.10,-3.30,7.00,-9846.83,29933.07
-9849.20,29941.10,-3.40,7.00,-9849.24,29941.74
-9852.60,29948.10,-3.40,7.00,-9852.35,29948.85
-9856.00,29955.10,-3.40,7.00,-9854.88,29954.96
-9859.50,29962.10,-3.50,7.00,-9861.05,29961.25
-9863.10,29969.10,-3.60,7.00,-9863.02,29971.06
-9866.70,29976.10,-3.60,7.00,-9866.90,29976.17
-9870.20,29983.00,-3.50,6.90,-9869.71,29983.51
-9873.70,29989.90,-3.50,6.90,-9874.82,29990.19
-9877.20,29996.70,-3.50,6.80,-9877.94,29998.01
-9880.70,30003.50,-3.50,6.80,-9879.87,30004.04
-9884.20,30010.20,-3.50,6.70,-9883.03,30009.77
-9887.80,30017.00,-3.60,6.80,-9888.14,30015.92
-9891.40,30023.80,-3.60,6.80,-9891.89,30023.19
-9895.10,30030.60,-3.70,6.80,-9894.77,30030.99
-9898.80,30037.40,-3.70,6.80,-9899.12,30037.50
-9902.50,30044.20,-3.70,6.80,-9901.69,30045.12
-9906.20,30051.00,-3.70,6.80,-9907.03,30049.90
-9909.90,30057.80,-3.70,6.80,-9909.27,30058.52
-9913.50,30064.60,-3.60,6.80,-9913.11,30065.19
-9917.00,30071.40,-3.50,6.80,-9917.77,30072.61
-9920.50,30078.20,-3.50,6.80,-9921.91,30078.44
-9924.00,30084.90,-3.50,6.70,-9923.70,30086.35
-9927.50,30091.60,-3.50,6.70,-9927.74,30090.28
-9931.10,30098.40,-3.60,6.80,-9930.54,30100.25
-9934.60,30105.20,-3.50,6.80,-9932.25,30102.89
-9938.10,30111.90,-3.50,6.70,-9936.80,30111.79
-9941.50,30118.60,-3.40,6.70,-9940.37,30117.74
-9944.90,30125.30,-3.40,6.70,-9943.23,30125.82
-9948.40,30132.10,-3.50,6.80,-9948.64,30130.68
-9951.80,30138.80,-3.40,6.70,-9951.32,30137.58
-9955.30,30145.50,-3.50,6.70,-9955.21,30146.33
-9958.80,30152.20,-3.50,6.70,-9958.19,30152.37
-9962.30,30158.90,-3.50,6.70,-9963.89,30158.89
-9965.80,30165.60,-3.50,6.70,-9964.82,30165.77
-9969.30,30172.30,-3.50,6.70,-9968.77,30172.59
-9972.80,30179.00,-3.50,6.70,-9973.21,30179.85
-9976.40,30185.70,-3.60,6.70,-9975.80,30185.76
-9980.10,30192.30,-3.70,6.60,-9980.08,30192.89
-9983.80,30198.90,-3.70,6.60,-9982.68,30198.94
-9987.50,30205.50,-3.70,6.60,-9987.99,30204.05
-9991.20,30212.20,-3.70,6.70,-9990.73,30213.25
-9994.90,30218.90,-3.70,6.70,-9994.59,30219.03
-9998.60,30225.50,-3.70,6.60,-9998.21,30225.81
-10002.20,30232.20,-3.60,6.70,-10003.05,30232.06
-10005.80,30238.90,-3.60,6.70,-10004.25,30239.34
-10009.40,30245.60,-3.60,6.70,-10010.12,30245.60
-10013.10,30252.30,-3.70,6.70,-10013.45,30252.77
-10016.80,30259.10,-3.70,6.80,-10016.10,30258.99
-10020.50,30265.80,-3.70,6.70,-10018.26,30266.47
-10024.20,30272.60,-3.70,6.80,-10024.79,30272.28
-10027.90,30279.40,-3.70,6.80,-10027.37,30279.05
-10031.70,30286.20,-3.80,6.80,-10033.31,30287.24
-10035.50,30293.00,-3.80,6.80,-10035.63,30292.77
-10039.30,30299.80,-3.80,6.80,-10039.14,30298.55
-10043.00,30306.60,-3.70,6.80,-10043.08,30306.58
-10046.70,30313.40,-3.70,6.80,-10048.15,30314.14
-10050.40,30320.30,-3.70,6.90,-10050.75,30318.20
-10054.00,30327.10,-3.60,6.80,-10053.31,30328.03
-10057.60,30333.90,-3.60,6.80,-10058.96,30335.67
-10061.10,30340.60,-3.50,6.70,-10061.06,30341.01
-10064.50,30347.40,-3.40,6.80,-10064.24,30350.02
-10067.90,30354.10,-3.40,6.70,-10068.93,30353.19
-10071.30,30360.90,-3.40,6.80,-10070.68,30359.83
-10074.70,30367.80,-3.40,6.90,-10074.53,30367.80
-10078.10,30374.70,-3.40,6.90,-10077.41,30373.24
-10081.50,30381.70,-3.40,7.00,-10081.47,30379.91
-10085.00,30388.80,-3.50,7.10,-10084.67,30388.35
-10088.60,30396.00,-3.60,7.20,-10090.87,30396.02
-10092.20,30403.10,-3.60,7.10,-10092.42,30401.23
-10095.80,30410.20,-3.60,7.10,-10095.10,30409.90
-10099.30,30417.20,-3.50,7.00,-10099.65,30414.86
-10102.90,30424.20,-3.60,7.00,-10103.33,30424.26
-10106.40,30431.30,-3.50,7.10,-10105.44,30430.61
-10109.90,30438.30,-3.50,7.00,-10110.68,30437.92
-10113.50,30445.20,-3.60,6.90,-10113.52,30445.87
-10117.10,30452.20,-3.60,7.00,-10115.02,30451.61
-10120.70,30459.10,-3.60,6.90,-10121.21,30460.68
-10124.20,30466.00,-3.50,6.90,-10123.45,30466.67
-10127.70,30472.90,-3.50,6.90,-10126.91,30475.36
-10131.20,30479.90,-3.50,7.00,-10131.96,30479.93
-10134.70,30487.00,-3.50,7.10,-10135.45,30486.59
-10138.20,30494.00,-3.50,7.00,-10138.86,30494.55
-10141.70,30501.00,-3.50,7.00,-10142.29,30501.04
-10145.10,30508.10,-3.40,7.10,-10146.31,30506.42
-10148.50,30515.30,-3.40,7.20,-10147.62,30514.79
-10152.00,30522.40,-3.50,7.10,-10151.26,30521.49
-10155.40,30529.40,-3.40,7.00,-10156.16,30529.72
-10158.70,30536.30,-3.30,6.90,-10159.83,30535.97
-10162.00,30543.30,-3.30,7.00,-10162.35,30544.11
-10165.30,30550.30,-3.30,7.00,-10165.28,30550.66
-10168.60,30557.30,-3.30,7.00,-10167.41,30557.67
-10171.80,30564.30,-3.20,7.00,-10171.72,30564.01
-10175.00,30571.20,-3.20,6.90,-10175.55,30573.29
-10178.20,30578.10,-3.20,6.90,-10178.79,30577.44
-10181.40,30584.90,-3.20,6.80,-10182.21,30585.70
-10184.50,30591.60,-3.10,6.70,-10183.61,30591.30
-10187.60,30598.20,-3.10,6.60,-10186.67,30597.21
-10190.70,30604.80,-3.10,6.60,-10191.82,30604.86
-10193.80,30611.40,-3.10,6.60,-10193.44,30612.19
-10196.80,30617.90,-3.00,6.50,-10196.68,30616.53
-10199.80,30624.30,-3.00,6.40,-10201.89,30625.21
-10202.80,30630.60,-3.00,6.30,-10202.13,30632.10
-10205.80,30636.90,-3.00,6.30,-10206.42,30636.60
-10208.70,30643.20,-2.90,6.30,-10209.46,30642.53
-10211.60,30649.60,-2.90,6.40,-10212.67,30650.92
-10214.50,30656.10,-2.90,6.50,-10214.64,30654.63
-10217.40,30662.70,-2.90,6.60,-10217.57,30664.03
-10220.30,30669.30,-2.90,6.60,-10221.53,30669.62
-10223.10,30676.00,-2.80,6.70,-10223.11,30678.50
-10225.90,30682.80,-2.80,6.80,-10225.88,30683.76
-10228.70,30689.70,-2.80,6.90,-10230.11,30688.77
-10231.50,30696.60,-2.80,6.90,-10232.20,30695.22
-10234.30,30703.50,-2.80,6.90,-10235.46,30703.49
-10237.20,30710.40,-2.90,6.90,-10236.93,30711.11
-10240.10,30717.30,-2.90,6.90,-10240.13,30718.34
-10243.00,30724.20,-2.90,6.90,-10242.80,30723.69
-10245.90,30731.00,-2.90,6.80,-10246.41,30729.69
-10248.80,30737.80,-2.90,6.80,-10248.15,30737.31
-10251.70,30744.60,-2.90,6.80,-10249.66,30745.84
-10254.60,30751.50,-2.90,6.90,-10255.37,30751.44
-10257.60,30758.40,-3.00,6.90,-10257.89,30758.54
-10260.60,30765.30,-3.00,6.90,-10260.03,30764.08
-10263.50,30772.20,-2.90,6.90,-10263.31,30772.00
-10266.50,30779.10,-3.00,6.90,-10266.97,30779.67
-10269.40,30785.90,-2.90,6.80,-10269.39,30783.63
-10272.20,30792.60,-2.80,6.70,-10273.45,30792.39
-10275.10,30799.20,-2.90,6.60,-10275.12,30799.15
-10278.00,30805.80,-2.90,6.60,-10275.81,30806.74
-10281.00,30812.50,-3.00,6.70,-10281.76,30811.56
-10284.00,30819.20,-3.00,6.70,-10284.76,30817.37
-10286.90,30825.90,-2.90,6.70,-10286.05,30825.65
-10289.80,30832.70,-2.90,6.80,-10289.48,30831.58
-10292.70,30839.50,-2.90,6.80,-10293.23,30838.60
-10295.70,30846.30,-3.00,6.80,-10295.25,30847.40
-10298.70,30853.10,-3.00,6.80,-10298.71,30852.54
-10301.60,30859.90,-2.90,6.80,-10299.70,30859.10
-10304.40,30866.60,-2.80,6.70,-10304.91,30865.63
-10307.20,30873.40,-2.80,6.80,-10307.01,30874.25
-10310.00,30880.20,-2.80,6.80,-10310.86,30880.47
-10312.80,30887.00,-2.80,6.80,-10312.93,30887.67
-10315.70,30893.80,-2.90,6.80,-10315.76,30894.19
-10318.50,30900.60,-2.80,6.80,-10317.00,30900.59
-10321.40,30907.50,-2.90,6.90,-10320.62,30908.68
-10324.30,30914.40,-2.90,6.90,-10325.09,30915.32
-10327.20,30921.40,-2.90,7.00,-10327.14,30920.41
-10330.10,30928.40,-2.90,7.00,-10330.85,30928.92
-10333.10,30935.30,-3.00,6.90,-10334.29,30935.90
-10336.20,30942.20,-3.10,6.90,-10335.99,30943.43
-10339.30,30949.20,-3.10,7.00,-10341.19,30948.36
-10342.40,30956.10,-3.10,6.90,-10341.82,30955.72
-10345.50,30963.00,-3.10,6.90,-10344.72,30964.29
-10348.60,30969.90,-3.10,6.90,-10350.32,30971.85
-10351.60,30976.80,-3.00,6.90,-10354.02,30977.60
-10354.50,30983.70,-2.90,6.90,-10354.53,30983.95
-10357.40,30990.60,-2.90,6.90,-10357.92,30990.55
-10360.40,30997.50,-3.00,6.90,-10360.25,30998.12
-10363.30,31004.40,-2.90,6.90,-10364.54,31002.92
-10366.20,31011.40,-2.90,7.00,-10367.22,31010.71
-10369.20,31018.40,-3.00,7.00,-10369.31,31018.80
-10372.10,31025.40,-2.90,7.00,-10371.05,31023.61
-10375.00,31032.50,-2.90,7.10,-10376.76,31034.04
-10377.90,31039.60,-2.90,7.10,-10378.93,31039.60
-10380.70,31046.70,-2.80,7.10,-10382.04,31046.36
-10383.60,31053.90,-2.90,7.20,-10383.51,31054.81
-10386.40,31061.10,-2.80,7.20,-10384.90,31062.01
-10389.20,31068.40,-2.80,7.30,-10389.25,31069.92
-10392.00,31075.60,-2.80,7.20,-10391.21,31075.17
-10394.90,31082.90,-2.90,7.30,-10394.14,31082.49
-10397.80,31090.20,-2.90,7.30,-10397.88,31090.27
-10400.70,31097.60,-2.90,7.40,-10399.98,31098.13
-10403.60,31105.00,-2.90,7.40,-10405.44,31105.98
-10406.50,31112.40,-2.90,7.40,-10406.29,31112.98
-10409.30,31119.70,-2.80,7.30,-10409.77,31120.30
-10412.10,31127.00,-2.80,7.30,-10410.93,31126.94
-10414.90,31134.20,-2.80,7.20,-10415.30,31132.16
-10417.70,31141.40,-2.80,7.20,-10417.90,31142.65
-10420.50,31148.50,-2.80,7.10,-10422.58,31149.42
-10423.40,31155.60,-2.90,7.10,-10422.85,31156.82
-10426.30,31162.80,-2.90,7.20,-10427.12,31163.32
-10429.20,31170.00,-2.90,7.20,-10428.26,31169.52
-10432.20,31177.30,-3.00,7.30,-10431.91,31177.38
-10435.20,31184.50,-3.00,7.20,-10434.19,31184.33
-10438.20,31191.70,-3.00,7.20,-10439.07,31192.26
-10441.20,31199.00,-3.00,7.30,-10439.52,31199.86
-10444.20,31206.40,-3.00,7.40,-10443.56,31205.11
-10447.30,31213.80,-3.10,7.40,-10447.97,31215.89
-10450.50,31221.10,-3.20,7.30,-10450.65,31220.88
-10453.80,31228.30,-3.30,7.20,-10452.24,31228.87
-10457.10,31235.50,-3.30,7.20,-10455.67,31237.28
-10460.40,31242.60,-3.30,7.10,-10462.16,31243.27
-10463.70,31249.80,-3.30,7.20,-10463.91,31249.85
-10467.00,31257.00,-3.30,7.20,-10466.81,31255.61
-10470.30,31264.30,-3.30,7.30,-10471.09,31264.06
-10473.70,31271.70,-3.40,7.40,-10472.95,31273.38
-10477.10,31279.00,-3.40,7.30,-10477.62,31278.99
-10480.50,31286.30,-3.40,7.30,-10481.98,31286.49
-10484.00,31293.50,-3.50,7.20,-10483.33,31293.86
-10487.60,31300.70,-3.60,7.20,-10488.37,31300.65
-10491.20,31307.90,-3.60,7.20,-10491.71,31309.70
-10494.80,31315.10,-3.60,7.20,-10494.92,31316.46
-10498.40,31322.30,-3.60,7.20,-10498.66,31323.60
-10502.00,31329.40,-3.60,7.10,-10501.62,31328.07
-10505.60,31336.50,-3.60,7.10,-10504.16,31334.93
-10509.30,31343.60,-3.70,7.10,-10509.23,31344.07
-10513.00,31350.70,-3.70,7.10,-10511.96,31350.19
-10516.80,31357.80,-3.80,7.10,-10516.19,31359.13
-10520.50,31364.80,-3.70,7.00,-10519.32,31364.22
-10524.20,31371.70,-3.70,6.90,-10523.29,31372.62
-10527.90,31378.70,-3.70,7.00,-10527.54,31378.99
-10531.70,31385.70,-3.80,7.00,-10531.79,31385.63
-10535.50,31392.70,-3.80,7.00,-10535.73,31393.42
-10539.30,31399.80,-3.80,7.10,-10539.22,31399.89
-10543.00,31407.00,-3.70,7.20,-10541.88,31406.49
-10546.60,31414.20,-3.60,7.20,-10546.02,31413.13
-10550.10,31421.40,-3.50,7.20,-10549.58,31419.48
-10553.50,31428.60,-3.40,7.20,-10553.66,31428.38
-10556.90,31435.70,-3.40,7.10,-10557.38,31433.77
-10560.20,31442.70,-3.30,7.00,-10560.26,31442.86
-10563.50,31449.60,-3.30,6.90,-10564.93,31449.62
-10566.80,31456.60,-3.30,7.00,-10565.40,31456.46
-10570.10,31463.50,-3.30,6.90,-10570.29,31464.34
-10573.50,31470.50,-3.40,7.00,-10573.24,31469.97
-10576.90,31477.50,-3.40,7.00,-10577.38,31477.17
-10580.30,31484.60,-3.40,7.10,-10580.80,31483.90
-10583.70,31491.80,-3.40,7.20,-10583.13,31493.24
-10587.10,31498.90,-3.40,7.10,-10586.45,31499.47
-10590.60,31506.00,-3.50,7.10,-10588.85,31505.16
-10594.10,31513.10,-3.50,7.10,-10594.73,31513.81
-10597.60,31520.30,-3.50,7.20,-10597.12,31519.44
-10601.10,31527.60,-3.50,7.30,-10600.14,31528.34
-10604.70,31534.90,-3.60,7.30,-10604.12,31534.15
-10608.30,31542.30,-3.60,7.40,-10608.57,31541.89
-10611.90,31549.70,-3.60,7.40,-10612.47,31548.35
-10615.50,31557.20,-3.60,7.50,-10616.86,31557.89
-10619.10,31564.80,-3.60,7.60,-10619.92,31565.57
-10622.80,31572.50,-3.70,7.70,-10621.67,31572.62
-10626.50,31580.20,-3.70,7.70,-10628.42,31579.35
-10630.20,31587.90,-3.70,7.70,-10629.69,31586.74
-10633.80,31595.70,-3.60,7.80,-10633.25,31595.39
-10637.50,31603.50,-3.70,7.80,-10638.99,31602.58
-10641.30,31611.30,-3.80,7.80,-10640.60,31611.45
-10645.20,31619.10,-3.90,7.80,-10645.44,31618.07
-10649.20,31626.90,-4.00,7.80,-10648.02,31626.92
-10653.30,31634.70,-4.10,7.80,-10655.43,31634.30
-10657.40,31642.40,-4.10,7.70,-10656.60,31642.03
-10661.60,31650.10,-4.20,7.70,-10661.08,31649.34
-10665.70,31657.80,-4.10,7.70,-10664.86,31657.95
-10669.80,31665.50,-4.10,7.70,-10669.40,31665.39
-10673.90,31673.10,-4.10,7.60,-10673.48,31673.31
-10678.00,31680.60,-4.10,7.50,-10676.39,31682.46
-10682.00,31688.10,-4.00,7.50,-10683.18,31687.80
-10685.90,31695.60,-3.90,7.50,-10687.53,31693.31
-10689.90,31703.10,-4.00,7.50,-10689.51,31702.61
-10693.90,31710.60,-4.00,7.50,-10692.14,31708.84
-10698.00,31718.10,-4.10,7.50,-10696.98,31718.01
-10702.10,31725.70,-4.10,7.60,-10701.13,31726.84
-10706.10,31733.30,-4.00,7.60,-10707.74,31732.92
-10710.20,31740.90,-4.10,7.60,-10712.00,31742.32
-10714.40,31748.50,-4.20,7.60,-10714.58,31748.79
-10718.50,31756.10,-4.10,7.60,-10717.06,31755.15
-10722.60,31763.70,-4.10,7.60,-10723.41,31765.04
-10726.80,31771.20,-4.20,7.50,-10725.74,31769.61
-10731.00,31778.60,-4.20,7.40,-10728.79,31779.60
-10735.20,31786.10,-4.20,7.50,-10735.07,31786.49
-10739.30,31793.70,-4.10,7.60,-10738.45,31792.13
-10743.40,31801.30,-4.10,7.60,-10743.95,31801.64
-10747.50,31808.90,-4.10,7.60,-10749.70,31809.94
-10751.60,31816.50,-4.10,7.60,-10752.56,31817.47
-10755.70,31824.10,-4.10,7.60,-10756.62,31824.30
-10759.80,31831.60,-4.10,7.50,-10762.16,31831.83
-10763.90,31839.00,-4.10,7.40,-10763.66,31837.21
-10768.00,31846.30,-4.10,7.30,-10768.63,31845.38
-10772.10,31853.60,-4.10,7.30,-10772.16,31852.32
-10776.10,31860.90,-4.00,7.30,-10776.71,31863.79
-10780.10,31868.30,-4.00,7.40,-10778.21,31869.68
-10784.00,31875.70,-3.90,7.40,-10783.81,31876.78
-10788.00,31883.00,-4.00,7.30,-10788.31,31882.74
-10792.10,31890.30,-4.10,7.30,-10794.06,31890.66
-10796.20,31897.60,-4.10,7.30,-10796.19,31897.03
-10800.30,31905.00,-4.10,7.40,-10799.64,31904.70
-10804.30,31912.40,-4.00,7.40,-10803.94,31911.59
-10808.30,31919.80,-4.00,7.40,-10805.68,31918.19
-10812.30,31927.20,-4.00,7.40,-10813.39,31926.58
-10816.20,31934.60,-3.90,7.40,-10817.25,31934.28
-10820.20,31942.00,-4.00,7.40,-10819.86,31942.82
-10824.30,31949.40,-4.10,7.40,-10825.15,31949.29
-10828.40,31956.80,-4.10,7.40,-10827.80,31957.51
-10832.60,31964.20,-4.20,7.40,-10831.85,31964.11
-10836.70,31971.60,-4.10,7.40,-10835.33,31972.20
-10840.90,31979.00,-4.20,7.40,-10840.65,31978.99
-10845.10,31986.40,-4.20,7.40,-10845.56,31987.86
-10849.30,31993.70,-4.20,7.30,-10849.93,31993.08
-10853.40,32001.00,-4.10,7.30,-10853.22,32000.67
-10857.50,32008.30,-4.10,7.30,-10858.23,32007.00
-10861.60,32015.60,-4.10,7.30,-10861.77,32016.94
-10865.80,32023.00,-4.20,7.40,-10866.69,32024.41
-10870.10,32030.40,-4.30,7.40,-10870.12,32030.54
-10874.30,32037.70,-4.20,7.30,-10873.05,32039.61
-10878.60,32045.00,-4.30,7.30,-10878.22,32045.63
-10882.90,32052.40,-4.30,7.40,-10881.01,32052.95
-10887.10,32059.70,-4.20,7.30,-10887.62,32058.28
-10891.30,32067.00,-4.20,7.30,-10893.22,32067.83
-10895.40,32074.20,-4.10,7.20,-10895.41,32074.51
-10899.40,32081.50,-4.00,7.30,-10897.64,32080.22
-10903.40,32088.70,-4.00,7.20,-10902.84,32089.19
-10907.40,32095.90,-4.00,7.20,-10907.00,32096.47
-10911.40,32103.00,-4.00,7.10,-10911.78,32103.98
-10915.40,32110.10,-4.00,7.10,-10916.43,32110.29
-10919.40,32117.20,-4.00,7.10,-10919.83,32116.68
-10923.30,32124.30,-3.90,7.10,-10923.17,32124.56
-10927.30,32131.40,-4.00,7.10,-10927.08,32130.46
-10931.30,32138.50,-4.00,7.10,-10929.67,32138.07
-10935.30,32145.50,-4.00,7.00,-10934.27,32145.07
-10939.30,32152.50,-4.00,7.00,-10939.99,32153.61
-10943.30,32159.40,-4.00,6.90,-10941.28,32159.88
-10947.20,32166.30,-3.90,6.90,-10947.36,32166.68
-10951.20,32173.20,-4.00,6.90,-10953.07,32173.25
-10955.20,32180.20,-4.00,7.00,-10954.53,32179.69
-10959.20,32187.20,-4.00,7.00,-10959.89,32187.73
-10963.20,32194.10,-4.00,6.90,-10962.42,32192.05
-10967.30,32201.00,-4.10,6.90,-10965.34,32199.90
-10971.30,32207.90,-4.00,6.90,-10970.54,32207.97
-10975.30,32214.80,-4.00,6.90,-10973.53,32215.07
-10979.20,32221.60,-3.90,6.80,-10978.44,32221.16
-10983.20,32228.40,-4.00,6.80,-10982.58,32227.73
-10987.20,32235.20,-4.00,6.80,-10987.51,32235.52
-10991.20,32241.90,-4.00,6.70,-10990.36,32239.88
-10995.20,32248.60,-4.00,6.70,-10995.00,32248.78
-10999.20,32255.30,-4.00,6.70,-11002.08,32255.99
-11003.20,32262.00,-4.00,6.70,-11004.81,32261.17
-11007.20,32268.70,-4.00,6.70,-11007.10,32267.40
-11011.20,32275.40,-4.00,6.70,-11010.06,32276.15
-11015.30,32282.10,-4.10,6.70,-11017.09,32282.48
-11019.40,32288.90,-4.10,6.80,-11019.58,32288.68
-11023.60,32295.60,-4.20,6.70,-11024.58,32296.10
-11027.80,32302.40,-4.20,6.80,-11027.55,32301.45
-11031.90,32309.20,-4.10,6.80,-11032.10,32307.90
